	Wave (A)	FluxDens(1d-15)   Err
       6581.2000       10.600302     0.092998636
       6581.6900       10.777986     0.093760437
       6582.1800       10.860481     0.094141080
       6582.6700       10.834625     0.094049566
       6583.1600       10.987249     0.094707547
       6583.6500       11.258537     0.095864072
       6584.1400       11.375066     0.096356167
       6584.6300       11.375656     0.096349997
       6585.1200       11.468192     0.096751629
       6585.6100       11.556381     0.097114369
       6586.1000       11.679011     0.097614358
       6586.5900       11.861505     0.098358461
       6587.0800       12.006719     0.098981503
       6587.5700       12.209197     0.099852247
       6588.0600       12.399426      0.10063886
       6588.5500       12.572801      0.10129917
       6589.0400       12.770396      0.10204766
       6589.5300       12.976414      0.10288394
       6590.0200       13.164758      0.10363159
       6590.5100       13.385263      0.10449657
       6591.0000       13.677503      0.10565181
       6591.4900       13.978406      0.10673543
       6591.9800       14.289658      0.10789279
       6592.4700       14.605844      0.10915930
       6592.9600       15.022827      0.11071669
       6593.4500       15.633417      0.11289356
       6593.9400       16.255855      0.11509316
       6594.4300       16.967832      0.11754303
       6594.9200       17.852093      0.12052443
       6595.4100       18.846861      0.12394137
       6595.9000       20.198674      0.12845587
       6596.3900       22.118605      0.13432456
       6596.8800       24.529101      0.14113892
       6597.3700       27.688682      0.14975939
       6597.8600       31.861977      0.16057177
       6598.3500       36.632122      0.17213284
       6598.8400       42.255569      0.18477508
       6599.3300       49.089396      0.19906867
       6599.8200       56.474893      0.21347159
       6600.3100       62.771218      0.22502457
       6600.8000       66.333098      0.23132678
       6601.2900       67.091636      0.23269878
       6601.7800       65.341240      0.22968252
       6602.2700       61.131846      0.22220701
       6602.7600       55.455102      0.21181896
       6603.2500       48.403882      0.19822820
       6603.7400       40.358298      0.18126222
       6604.2300       32.795961      0.16342643
       6604.7200       27.126414      0.14862939
       6605.2100       23.607991      0.13868336
       6605.7000       21.457902      0.13225009
       6606.1900       20.074533      0.12802748
       6606.6800       18.953983      0.12445178
       6607.1700       18.130622      0.12172096
       6607.6600       17.438461      0.11940171
       6608.1500       16.838512      0.11736316
       6608.6400       16.296401      0.11545988
       6609.1300       15.860860      0.11397864
       6609.6200       15.382269      0.11229817
       6610.1100       14.844655      0.11036384
       6610.6000       14.584065      0.10945660
       6611.0900       14.361464      0.10863766
       6611.5800       14.082758      0.10756154
       6612.0700       13.867186      0.10674164
       6612.5600       13.648063      0.10595076
       6613.0500       13.568488      0.10565365
       6613.5400       13.351670      0.10486752
       6614.0300       13.042763      0.10362486
       6614.5200       12.902745      0.10303932
       6615.0100       12.690291      0.10225255
       6615.5000       12.528788      0.10172394
       6615.9900       12.436280      0.10138272
       6616.4800       12.329183      0.10086220
       6616.9700       12.203313      0.10034411
       6617.4600       12.064488     0.099851630
       6617.9500       11.956698     0.099410397
       6618.4400       11.869503     0.099009782
       6618.9300       11.706216     0.098369967
       6619.4200       11.397745     0.097160844
       6619.9100       11.334457     0.096927742
       6620.4000       11.252126     0.096602976
       6620.8900       11.205321     0.096429090
       6621.3800       11.146651     0.096160603
       6621.8700       10.951307     0.095273049
       6622.3600       10.867948     0.094935282
       6622.8500       10.758153     0.094454060
       6623.3400       10.636278     0.093931241
       6623.8300       10.558069     0.093680242
       6624.3200       10.488812     0.093436364
       6624.8100       10.428617     0.093108357
       6625.3000       10.398478     0.093005104
       6625.7900       10.365748     0.092943040
       6626.2800       10.281247     0.092704939
       6626.7700       10.155268     0.092234894
       6627.2600       10.170899     0.092362154
       6627.7500       10.093146     0.091958308
       6628.2400       9.9738653     0.091319780
       6628.7300       9.9720397     0.091222927
       6629.2200       9.9759170     0.091261975
       6629.7100       9.8039579     0.090464114
       6630.2000       9.7225660     0.090022531
       6630.6900       9.6407545     0.089725230
       6631.1800       9.7297486     0.090224029
       6631.6700       9.5456001     0.089429631
       6632.1600       9.5094065     0.089221208
       6632.6500       9.4828774     0.089157178
       6633.1400       9.4683883     0.089302161
       6633.6300       9.4234758     0.089326382
       6634.1200       9.3901424     0.089145645
       6634.6100       9.3020665     0.088542995
       6635.1000       9.2031582     0.087996632
       6635.5900       9.1547732     0.087755456
       6636.0800       9.1404960     0.087642387
       6636.5700       9.1366227     0.087665114
       6637.0600       9.0316554     0.087185439
       6637.5500       9.0514432     0.087317373
       6638.0400       9.0542416     0.087334450
       6638.5300       9.0196665     0.087159164
       6639.0200       8.9951340     0.087152872
       6639.5100       8.9525782     0.086953317
       6640.0000       9.0134637     0.087188848
       6640.4900       8.9233812     0.086739996
       6640.9800       8.8890818     0.086560264
       6641.4700       8.7893511     0.086080491
       6641.9600       8.9010751     0.086706498
       6642.4500       8.8011732     0.086287723
       6642.9400       8.7725428     0.086113009
       6643.4300       8.8485673     0.086477619
       6643.9200       8.8328349     0.086400362
       6644.4100       8.8043055     0.086197099
       6644.9000       8.6967748     0.085634031
       6645.3900       8.8056220     0.086194682
       6645.8800       8.6849282     0.085625734
       6646.3700       8.7046108     0.085802440
       6646.8600       8.6351671     0.085435551
       6647.3500       8.5779100     0.085217579
       6647.8400       8.5089926     0.084858273
       6648.3300       8.5808334     0.085168030
       6648.8200       8.4922008     0.084791181
       6649.3100       8.4381499     0.084645952
       6649.8000       8.5213481     0.085100600
       6650.2900       8.4225570     0.084508292
       6650.7800       8.4056866     0.084507783
       6651.2700       8.4806639     0.084815021
       6651.7600       8.3823254     0.084267058
       6652.2500       8.4023599     0.084372197
       6652.7400       8.2644480     0.083727329
       6653.2300       8.3731739     0.084296078
       6653.7200       8.2472331     0.083627675
       6654.2100       8.2267907     0.083593106
       6654.7000       8.2684754     0.083833964
       6655.1900       8.2751222     0.083846755
       6655.6800       8.3706145     0.084281048
       6656.1700       8.2412027     0.083637002
       6656.6600       8.3184770     0.084081026
       6657.1500       8.2429358     0.083682473
       6657.6400       8.2502459     0.083725878
       6658.1300       8.2408989     0.083772448
       6658.6200       8.2654302     0.083903370
       6659.1100       8.2090051     0.083553914
       6659.6000       8.1490291     0.083292125
       6660.0900       8.1233020     0.083210044
       6660.5800       8.1759102     0.083508691
       6661.0700       8.0451030     0.082947179
       6661.5600       8.1790192     0.083643097
       6662.0500       8.1318938     0.083401300
       6662.5400       8.0300516     0.082814558
       6663.0300       8.0313085     0.082831807
       6663.5200       8.0315137     0.083223796
       6664.0100       8.0932089     0.083122283
       6664.5000       8.1087693     0.083190752
       6664.9900       8.0892070     0.083097240
       6665.4800       8.0602979     0.082983402
       6665.9700       8.0116245     0.082820922
       6666.4600       8.1246144     0.083418663
       6666.9500       8.0763660     0.083332912
       6667.4400       8.0348111     0.083192376
       6667.9300       8.0490343     0.083136577
       6668.4200       8.0194813     0.082841392
       6668.9100       7.9389427     0.082491293
       6669.4000       7.9642023     0.082571479
       6669.8900       8.0236680     0.082859351
       6670.3800       7.8893747     0.082226222
       6670.8700       7.9385764     0.082493952
       6671.3600       7.9659963     0.082627208
       6671.8500       7.9475077     0.082529060
       6672.3400       7.8371907     0.081951747
       6672.8300       7.8015950     0.081850398
       6673.3200       7.7925637     0.081805650
       6673.8100       7.7760100     0.081781786
       6674.3000       7.7477337     0.081587943
       6674.7900       7.7440486     0.081545284
       6675.2800       7.8243689     0.081943434
       6675.7700       7.7978781     0.081858561
       6676.2600       7.8232853     0.081955895
       6676.7500       7.8857889     0.082324858
       6677.2400       7.8321965     0.082116747
       6677.7300       7.6876354     0.081328576
       6678.2200       7.7819782     0.081779744
       6678.7100       7.7434996     0.081596885
       6679.2000       7.7798917     0.081822704
       6679.6900       7.8620143     0.082236993
       6680.1800       7.7304423     0.081562992
       6680.6700       7.7226045     0.081525559
       6681.1600       7.7418732     0.081680024
       6681.6500       7.7246240     0.081576155
       6682.1400       7.8072244     0.082009260
       6682.6300       7.8011848     0.081962237
       6683.1200       7.7901350     0.081923682
       6683.6100       7.7849611     0.081982391
       6684.1000       7.6789801     0.081430197
       6684.5900       7.6402479     0.081255697
       6685.0800       7.7116060     0.081565339
       6685.5700       7.7085431     0.081611979
       6686.0600       7.7451253     0.081820338
       6686.5500       7.8250816     0.082207437
       6687.0400       7.7618254     0.081906600
       6687.5300       7.6919142     0.081566281
       6688.0200       7.7410681     0.081787605
       6688.5100       7.6362748     0.081237030
       6689.0000       7.6688058     0.081429773
       6689.4900       7.7318377     0.081800445
       6689.9800       7.6892032     0.081581686
       6690.4700       7.6498287     0.081412680
       6690.9600       7.7535427     0.081893180
       6691.4500       7.7361860     0.081809243
       6691.9400       7.6531294     0.081440288
       6692.4300       7.7274821     0.081808089
       6692.9200       7.7251527     0.081829632
       6693.4100       7.6634916     0.081507968
       6693.9000       7.6308790     0.081379495
       6694.3900       7.5201505     0.080876576
       6694.8800       7.5154332     0.080818310
       6695.3700       7.6182002     0.081292380
       6695.8600       7.6906409     0.081646652
       6696.3500       7.6751429     0.081552699
       6696.8400       7.6693675     0.081486709
       6697.3300       7.6098532     0.081230332
       6697.8200       7.5570247     0.081131148
       6698.3100       7.5949909     0.081346379
       6698.8000       7.6067007     0.081392761
       6699.2900       7.5373954     0.080965652
       6699.7800       7.5192665     0.080814028
       6700.2700       7.6316617     0.081404214
       6700.7600       7.5982835     0.081199407
       6701.2500       7.4842977     0.080639225
       6701.7400       7.4911667     0.080721592
       6702.2300       7.5170122     0.080880417
       6702.7200       7.4769047     0.080730202
       6703.2100       7.5008886     0.080891727
       6703.7000       7.5823336     0.081335465
       6704.1900       7.5759269     0.081300449
       6704.6800       7.5651284     0.081185858
       6705.1700       7.5473171     0.081070436
       6705.6600       7.5226833     0.080939527
       6706.1500       7.5408230     0.081063467
       6706.6400       7.5880679     0.081363854
       6707.1300       7.5690949     0.081320682
       6707.6200       7.5045456     0.080981294
       6708.1100       7.4863289     0.080814215
       6708.6000       7.5038473     0.080912027
       6709.0900       7.5116709     0.080996552
       6709.5800       7.5461438     0.081117997
       6710.0700       7.5737010     0.081253317
       6710.5600       7.6421583     0.081582584
       6711.0500       7.7473628     0.082120722
       6711.5400       7.7509879     0.082155365
       6712.0300       7.7360037     0.082063742
       6712.5200       7.7871200     0.082384708
       6713.0100       7.8007037     0.082523572
       6713.5000       7.8269591     0.082667520
       6713.9900       7.9963304     0.083512030
       6714.4800       8.2731498     0.084895988
       6714.9700       8.6250978     0.086698744
       6715.4600       8.8773874     0.087974123
       6715.9500       9.1193910     0.089092468
       6716.4400       9.3530346     0.090220696
       6716.9300       9.3228140     0.090081674
       6717.4200       9.1943732     0.089526006
       6717.9100       9.1825655     0.089524006
       6718.4000       9.0432945     0.088848346
       6718.8900       8.7241506     0.087274090
       6719.3800       8.4348292     0.085825190
       6719.8700       8.1324226     0.084288657
       6720.3600       7.9021920     0.083078438
       6720.8500       7.8650391     0.082950381
       6721.3400       7.8106120     0.082714772
       6721.8300       7.7008031     0.082107314
       6722.3200       7.5657635     0.081425983
       6722.8100       7.5243656     0.081312648
       6723.3000       7.6117528     0.081770011
       6723.7900       7.6346066     0.081845303
       6724.2800       7.6024368     0.081750649
       6724.7700       7.5947472     0.081729932
       6725.2600       7.6754922     0.082114650
       6725.7500       7.5979061     0.081717453
       6726.2400       7.4772266     0.081079540
       6726.7300       7.4273632     0.080803887
       6727.2200       7.4200703     0.080805219
       6727.7100       7.3602248     0.080550347
       6728.2000       7.2839148     0.080175647
       6728.6900       7.3089331     0.080305897
       6729.1800       7.3326799     0.080401908
       6729.6700       7.3902398     0.080727076
       6730.1600       7.3743748     0.080709157
       6730.6500       7.3002834     0.080299534
       6731.1400       7.3028600     0.080296604
       6731.6300       7.3811045     0.080744497
       6732.1200       7.4323979     0.081030195
       6732.6100       7.4150334     0.081008586
       6733.1000       7.3173431     0.080496319
       6733.5900       7.2995260     0.080379324
       6734.0800       7.2597869     0.080185494
       6734.5700       7.2829593     0.080357037
       6735.0600       7.3996789     0.081015647
       6735.5500       7.3156296     0.080618857
       6736.0400       7.2538127     0.080323586
       6736.5300       7.3355242     0.080720069
       6737.0200       7.3037638     0.080557046
       6737.5100       7.2315961     0.080186657
       6738.0000       7.1441480     0.079681217
       6738.4900       7.1896528     0.079941478
       6738.9800       7.3077028     0.080674740
       6739.4700       7.3141587     0.080710974
       6739.9600       7.2586724     0.080384083
       6740.4500       7.2346870     0.080317002
       6740.9400       7.2340135     0.080301610
       6741.4300       7.1303735     0.079763233
       6741.9200       7.0258250     0.079216699
       6742.4100       7.0548175     0.079376711
       6742.9000       7.0806615     0.079558104
       6743.3900       7.0944176     0.079688345
       6743.8800       7.1740166     0.080222398
       6744.3700       7.2072028     0.080442538
       6744.8600       7.2550508     0.080630488
       6745.3500       7.1792339     0.080269019
       6745.8400       7.0689717     0.079683663
       6746.3300       7.0550373     0.079585656
       6746.8200       7.0047443     0.079333278
       6747.3100       7.0883804     0.079764577
       6747.8000       7.0932807     0.079856638
       6748.2900       7.0042189     0.079474056
       6748.7800       7.0230690     0.079541125
       6749.2700       7.0972720     0.079872768
       6749.7600       7.1097297     0.080015322
       6750.2500       7.0617854     0.079781203
       6750.7400       7.0257519     0.079629343
       6751.2300       7.0426653     0.079725886
       6751.7200       7.0715082     0.079802434
       6752.2100       7.0805634     0.080992106
       6752.7000       7.2093983     0.081442576
       6753.1900       7.1944922     0.080639379
       6753.6800       7.0305340     0.079840594
       6754.1700       7.0161241     0.079783429
       6754.6600       7.0564391     0.080017648
       6755.1500       7.0631153     0.080162893
       6755.6400       7.0557302     0.080091437
       6756.1300       6.8938569     0.079267505
       6756.6200       6.9314537     0.079533319
       6757.1100       6.9499655     0.079693320
       6757.6000       6.9573246     0.079643389
       6758.0900       6.9832858     0.079764316
       6758.5800       7.0436413     0.080085165
       6759.0700       7.0153790     0.079950407
       6759.5600       7.0698349     0.080348258
       6760.0500       7.0302483     0.080125683
       6760.5400       6.9451449     0.079690320
       6761.0300       6.9321910     0.079609139
       6761.5200       6.9635695     0.079796977
       6762.0100       7.0394160     0.080295712
       6762.5000       6.9891534     0.080075611
       6762.9900       6.8828009     0.079438674
       6763.4800       6.8158409     0.079112503
       6763.9700       6.9862605     0.080048216
       6764.4600       6.9868344     0.080035691
       6764.9500       6.9136327     0.079711688
       6765.4400       6.9196302     0.079735907
       6765.9300       7.0083536     0.080169796
       6766.4200       6.8505952     0.079390061
       6766.9100       6.9328982     0.079950031
       6767.4000       6.9993313     0.080291420
       6767.8900       6.9884395     0.080227805
       6768.3800       6.9191812     0.079745625
       6768.8700       6.8977195     0.079722580
       6769.3600       6.7947568     0.079219076
       6769.8500       6.8051479     0.079362826
       6770.3400       6.9125768     0.079994652
       6770.8300       6.8775668     0.079756038
       6771.3200       6.9046458     0.079880836
       6771.8100       6.8186857     0.079523553
       6772.3000       6.7844160     0.079323454
       6772.7900       6.7385923     0.079118089
       6773.2800       6.8201699     0.079550448
       6773.7700       6.9305598     0.080188007
       6774.2600       6.7805100     0.079375206
       6774.7500       6.8122164     0.079621264
       6775.2400       6.8102318     0.079638681
       6775.7300       6.7812062     0.079455658
       6776.2200       6.7579743     0.079379846
       6776.7100       6.7157495     0.079076222
       6777.2000       6.7943500     0.079613915
       6777.6900       6.7462962     0.079318516
       6778.1800       6.7656908     0.079448788
       6778.6700       6.8644037     0.080065495
       6779.1600       6.7679000     0.079553331
       6779.6500       6.7109220     0.079277951
       6780.1400       6.7921849     0.079724895
       6780.6300       6.8532937     0.080025563
       6781.1200       6.6366957     0.078860926
       6781.6100       6.8098947     0.079857079
       6782.1000       6.9023503     0.080466261
       6782.5900       6.8858917     0.080380715
       6783.0800       6.7169685     0.079500550
       6783.5700       6.7347281     0.079640265
       6784.0600       6.7649769     0.079828204
       6784.5500       6.8085726     0.080012782
       6785.0400       6.7725554     0.079849556
       6785.5300       6.7827525     0.079911428
       6786.0200       6.7060937     0.079498198
       6786.5100       6.7318555     0.079687447
       6787.0000       6.8366766     0.080347251
       6787.4900       6.8869432     0.080595605
       6787.9800       6.6861085     0.079518541
       6788.4700       6.6237287     0.079247266
       6788.9600       6.7206700     0.079825126
       6789.4500       6.8111053     0.080239754
       6789.9400       6.7949839     0.080095799
       6790.4300       6.7450350     0.079850181
       6790.9200       6.7299003     0.079774969
       6791.4100       6.6887086     0.079697304
       6791.9000       6.7308137     0.079956283
       6792.3900       6.7383180     0.079898505
       6792.8800       6.6663466     0.079454705
       6793.3700       6.6007118     0.079073640
       6793.8600       6.6214521     0.079261375
       6794.3500       6.7323794     0.080000539
       6794.8400       6.7121276     0.079918285
       6795.3300       6.7627953     0.080211523
       6795.8200       6.6888381     0.079780656
       6796.3100       6.7493534     0.080018869
       6796.8000       6.7793291     0.080274292
       6797.2900       6.6864700     0.079796639
       6797.7800       6.7461907     0.080116261
       6798.2700       6.7293895     0.080025967
       6798.7600       6.6433461     0.079683163
       6799.2500       6.6884064     0.080028251
       6799.7400       6.8097251     0.080187795
       6800.2300       6.7465323     0.080132344
       6800.7200       6.7492845     0.080890971
       6801.2100       6.7491097     0.080814177
       6801.7000       6.7538632     0.079480581
       6802.1900       6.7177022     0.079849128
       6802.6800       6.6098043     0.079527755
       6803.1700       6.6741491     0.079878576
       6803.6600       6.6967402     0.080063874
       6804.1500       6.6682383     0.079845345
       6804.6400       6.5833419     0.079326230
       6805.1300       6.7209199     0.080126418
       6805.6200       6.6351306     0.079672082
       6806.1100       6.5492323     0.079225216
       6806.6000       6.5351147     0.079153160
       6807.0900       6.5695788     0.079249781
       6807.5800       6.6253283     0.079653751
       6808.0700       6.7156141     0.080253558
       6808.5600       6.6926383     0.080087694
       6809.0500       6.6239184     0.079675841
       6809.5400       6.6658261     0.079943585
       6810.0300       6.6449502     0.079801594
       6810.5200       6.5378928     0.079140320
       6811.0100       6.5657911     0.079362262
       6811.5000       6.6059935     0.079682135
       6811.9900       6.5943856     0.079592496
       6812.4800       6.5794218     0.079478522
       6812.9700       6.6783713     0.080081607
       6813.4600       6.6665871     0.079985546
       6813.9500       6.6331246     0.079768101
       6814.4400       6.5904791     0.079564709
       6814.9300       6.6610625     0.080089089
       6815.4200       6.5928841     0.079716663
       6815.9100       6.5452910     0.079348830
       6816.4000       6.5330124     0.079209325
       6816.8900       6.4481752     0.078656014
       6817.3800       6.5332198     0.079190119
       6817.8700       6.6643173     0.079990372
       6818.3600       6.7619582     0.080583137
       6818.8500       6.6897920     0.080195549
       6819.3400       6.5984667     0.079597875
       6819.8300       6.5249175     0.079112756
       6820.3200       6.5061361     0.079111129
       6820.8100       6.5709263     0.079535887
       6821.3000       6.5861122     0.079544028
       6821.7900       6.6242929     0.079716981
       6822.2800       6.6180824     0.079667865
       6822.7700       6.5021995     0.078977661
       6823.2600       6.5149214     0.079076330
       6823.7500       6.5609478     0.079331933
       6824.2400       6.5445411     0.079151244
       6824.7300       6.5765711     0.079373644
       6825.2200       6.6601411     0.079928871
       6825.7100       6.7105619     0.080184345
       6826.2000       6.6034034     0.079833638
       6826.6900       6.5222717     0.080180037
       6827.1800       6.6932501     0.081704358
       6827.6700       6.7315404     0.081764769
       6828.1600       6.5526910     0.081044076
       6828.6500       6.5503956     0.082284230
       6829.1400       6.5852833     0.083059718
       6829.6300       6.5285476     0.081632615
       6830.1200       6.6149456     0.080579976
       6830.6100       6.6333868     0.079923432
       6831.1000       6.5320541     0.079213806
       6831.5900       6.5524307     0.079416563
       6832.0800       6.6661336     0.080174441
       6832.5700       6.7049526     0.080652098
       6833.0600       6.6271649     0.081179067
       6833.5500       6.6044608     0.082707717
       6834.0400       6.6481137     0.083320516
       6834.5300       6.6504061     0.081831056
       6835.0200       6.5806401     0.080048326
       6835.5100       6.5901478     0.079639462
       6836.0000       6.6207710     0.079592777
       6836.4900       6.6245763     0.079478207
       6836.9800       6.6768768     0.079807724
       6837.4700       6.6262295     0.079488690
       6837.9600       6.5828709     0.079174959
       6838.4500       6.6090536     0.079360951
       6838.9400       6.6045565     0.079431328
       6839.4300       6.5899000     0.079496565
       6839.9200       6.6255128     0.079874417
       6840.4100       6.6122696     0.079750642
       6840.9000       6.5878116     0.079729480
       6841.3900       6.6398635     0.080449983
       6841.8800       6.6151591     0.080298308
       6842.3700       6.5514598     0.079519750
       6842.8600       6.5160454     0.078900268
       6843.3500       6.5206189     0.078859381
       6843.8400       6.5272037     0.079120039
       6844.3300       6.4969881     0.078623024
       6844.8200       6.5262983     0.078628974
       6845.3100       6.6026751     0.079212425
       6845.8000       6.6619755     0.079540340
       6846.2900       6.6046204     0.079245755
       6846.7800       6.6023651     0.079231600
       6847.2700       6.5633844     0.078911046
       6847.7600       6.4499591     0.078239435
       6848.2500       6.4886629     0.078471600
       6848.7400       6.6018048     0.079169378
       6849.2300       6.5978272     0.079204988
       6849.7200       6.5660380     0.079028294
       6850.2100       6.6128463     0.079355994
       6850.7000       6.5097182     0.078744386
       6851.1900       6.4273468     0.078054312
       6851.6800       6.4842912     0.078364296
       6852.1700       6.5305196     0.078819850
       6852.6600       6.5133809     0.078755696
       6853.1500       6.4887459     0.078557055
       6853.6400       6.5245097     0.078732334
       6854.1300       6.4793029     0.078532938
       6854.6200       6.6191440     0.079677243
       6855.1100       6.5926894     0.079118522
       6855.6000       6.4840679     0.078347718
       6856.0900       6.4136164     0.077922414
       6856.5800       6.4382340     0.078132821
       6857.0700       6.5459249     0.079098267
       6857.5600       6.5421519     0.078761645
       6858.0500       6.4987665     0.078546135
       6858.5400       6.5510897     0.079044399
       6859.0300       6.4214213     0.077988840
       6859.5200       6.4055596     0.077985497
       6860.0100       6.4729858     0.078524320
       6860.5000       6.5473418     0.079147985
       6860.9900       6.5482785     0.079126258
       6861.4800       6.3967765     0.078122874
       6861.9700       6.3328965     0.078239768
       6862.4600       6.5758930     0.080883583
       6862.9500       6.5452581     0.083460020
       6863.4400       6.5464227     0.085906255
       6863.9300       6.3484961     0.082824497
       6864.4200       6.3147559     0.079376523
       6864.9100       6.3592850     0.078493710
       6865.4000       6.3531745     0.078110852
       6865.8900       6.4237265     0.080441792
       6866.3800       6.4750457     0.087549658
       6866.8700       6.4203992     0.098062632
       6867.3600       6.4459558      0.10842693
       6867.8500       6.4330709      0.11448477
       6868.3400       6.4185637      0.11018762
       6868.8300       6.3431586      0.10179741
       6869.3200       6.4829012     0.099497108
       6869.8100       6.5468776     0.098246705
       6870.3000       6.5249137      0.10090550
       6870.7900       6.3524311     0.098426689
       6871.2800       6.3222188     0.095427197
       6871.7700       6.1915602     0.095325678
       6872.2600       6.1893824     0.094019314
       6872.7500       6.3555600     0.092347652
       6873.2400       6.4633298     0.093563414
       6873.7300       6.5435514     0.094804724
       6874.2200       6.4706470     0.092763869
       6874.7100       6.4327886     0.091350752
       6875.2000       6.5382384     0.090478796
       6875.6900       6.5103173     0.089297417
       6876.1800       6.4498824     0.089935136
       6876.6700       6.3858191     0.088530795
       6877.1600       6.3693945     0.085771294
       6877.6500       6.5146063     0.084626736
       6878.1400       6.4859350     0.084792047
       6878.6300       6.4918276     0.086226234
       6879.1200       6.5604185     0.086489945
       6879.6100       6.5278226     0.083571503
       6880.1000       6.6257941     0.081426121
       6880.5900       6.5438818     0.080008400
       6881.0800       6.5248927     0.079589017
       6881.5700       6.4809105     0.078433938
       6882.0600       6.4091490     0.077830298
       6882.5500       6.4087491     0.079766201
       6883.0400       6.3734911     0.082243788
       6883.5300       6.4997981     0.083365711
       6884.0200       6.4350331     0.080821199
       6884.5100       6.3460637     0.080830068
       6885.0000       6.3134305     0.084108240
       6885.4900       6.3800772     0.087410609
       6885.9800       6.4620324     0.088776926
       6886.4700       6.2220835     0.083927722
       6886.9600       6.2792190     0.080314202
       6887.4500       6.4538879     0.080971758
       6887.9400       6.5031301     0.085210469
       6888.4300       6.6318818     0.092665632
       6888.9200       6.4934925     0.093492819
       6889.4100       6.3382127     0.089706943
       6889.9000       6.4710689     0.084402234
       6890.3900       6.3694440     0.079659246
       6890.8800       6.3719633     0.080159064
       6891.3700       6.4125534     0.084603057
       6891.8600       6.3762320     0.088926422
       6892.3500       6.3374849     0.090213917
       6892.8400       6.3869730     0.087909493
       6893.3300       6.4836632     0.083746024
       6893.8200       6.4798883     0.080568175
       6894.3100       6.3680802     0.079038076
       6894.8000       6.3091225     0.081131309
       6895.2900       6.3285834     0.086270865
       6895.7800       6.4780745     0.091209743
       6896.2700       6.3709362     0.089794142
       6896.7600       6.4329266     0.085678236
       6897.2500       6.3904780     0.080597313
       6897.7400       6.3057820     0.077994542
       6898.2300       6.3603121     0.078672384
       6898.7200       6.4563758     0.081981538
       6899.2100       6.5282635     0.087416500
       6899.7000       6.4628519     0.090232874
       6900.1900       6.2679425     0.089044789
       6900.6800       6.2753030     0.084483043
       6901.1700       6.3054095     0.080069488
       6901.6600       6.4068321     0.079032438
       6902.1500       6.4208086     0.078603738
       6902.6400       6.4113787     0.079994671
       6903.1300       6.3609944     0.083102926
       6903.6200       6.4968248     0.087558210
       6904.1100       6.3964157     0.087221337
       6904.6000       6.3102234     0.084132047
       6905.0900       6.3911051     0.081221801
       6905.5800       6.3077740     0.078277826
       6906.0700       6.2660580     0.077210530
       6906.5600       6.3157461     0.077640439
       6907.0500       6.3930224     0.079400143
       6907.5400       6.5477352     0.083239891
       6908.0300       6.4581584     0.085517750
       6908.5200       6.3624546     0.085812712
       6909.0100       6.3935539     0.084228640
       6909.5000       6.4379815     0.081446005
       6909.9900       6.4299010     0.079145157
       6910.4800       6.3275744     0.077814869
       6910.9700       6.4276194     0.078770411
       6911.4600       6.5488412     0.080862467
       6911.9500       6.4146018     0.082639336
       6912.4400       6.4310701     0.085773376
       6912.9300       6.5143115     0.087454944
       6913.4200       6.4020707     0.084737095
       6913.9100       6.2604033     0.080338355
       6914.4000       6.2820940     0.078066149
       6914.8900       6.4221275     0.078386753
       6915.3800       6.4522955     0.078599503
       6915.8700       6.2984565     0.077175229
       6916.3600       6.2939447     0.077274488
       6916.8500       6.3404590     0.078728041
       6917.3400       6.3956506     0.081316049
       6917.8300       6.4377566     0.082635569
       6918.3200       6.4390111     0.082686380
       6918.8100       6.4849562     0.081845939
       6919.3000       6.4204593     0.079099157
       6919.7900       6.3785112     0.077976817
       6920.2800       6.3841165     0.077918986
       6920.7700       6.3895753     0.077801539
       6921.2600       6.4288674     0.078724164
       6921.7500       6.4657864     0.080532633
       6922.2400       6.3835659     0.082588713
       6922.7300       6.3331366     0.084729508
       6923.2200       6.3589306     0.084736315
       6923.7100       6.3629682     0.082231372
       6924.2000       6.3419483     0.079665095
       6924.6900       6.2792097     0.077599928
       6925.1800       6.2421669     0.076612062
       6925.6700       6.3242412     0.077304232
       6926.1600       6.3438365     0.077625580
       6926.6500       6.2988855     0.077188949
       6927.1400       6.3143263     0.078006731
       6927.6300       6.4308882     0.080034511
       6928.1200       6.4427189     0.081154071
       6928.6100       6.3917107     0.081557806
       6929.1000       6.3660062     0.080810442
       6929.5900       6.4158649     0.082271479
       6930.0800       6.4024151     0.083131838
       6930.5700       6.2900423     0.078612986
       6931.0600       6.3594690     0.077684250
       6931.5500       6.3637772     0.077877215
       6932.0400       6.3191968     0.077629233
       6932.5300       6.3186384     0.077798284
       6933.0200       6.2874135     0.078176037
       6933.5100       6.3542472     0.079241614
       6934.0000       6.4320346     0.079851585
       6934.4900       6.3985219     0.079591746
       6934.9800       6.2818843     0.078402789
       6935.4700       6.1837349     0.077095376
       6935.9600       6.2270226     0.076773022
       6936.4500       6.2808805     0.077264765
       6936.9400       6.3043201     0.078537413
       6937.4300       6.3793423     0.079806404
       6937.9200       6.2664775     0.078652845
       6938.4100       6.2459989     0.078754178
       6938.9000       6.3594144     0.081853278
       6939.3900       6.2421623     0.082109811
       6939.8800       6.1857043     0.080466495
       6940.3700       6.2273680     0.079554315
       6940.8600       6.2743155     0.079307795
       6941.3500       6.3173045     0.079304779
       6941.8400       6.3259158     0.079141868
       6942.3300       6.3024142     0.078664665
       6942.8200       6.1471224     0.077335030
       6943.3100       6.1024134     0.077062237
