	Wave (A)	FluxDens(1d-15)   Err
       4557.5600       16.514604     0.096872157
       4558.0500       16.544886     0.096934199
       4558.5400       16.621153     0.097122579
       4559.0300       16.550262     0.096877956
       4559.5200       16.528030     0.096754319
       4560.0100       16.552036     0.096820932
       4560.5000       16.448761     0.096517229
       4560.9900       16.436172     0.096427524
       4561.4800       16.547402     0.096715293
       4561.9700       16.401880     0.096283567
       4562.4600       16.344874     0.096076633
       4562.9500       16.299370     0.095939921
       4563.4400       16.414731     0.096268248
       4563.9300       16.410269     0.096232788
       4564.4200       16.400481     0.096144397
       4564.9100       16.528502     0.096479551
       4565.4000       16.462337     0.096248307
       4565.8900       16.315046     0.095789246
       4566.3800       16.367069     0.095923647
       4566.8700       16.479587     0.096263295
       4567.3600       16.432472     0.096090632
       4567.8500       16.395337     0.095911264
       4568.3400       16.368060     0.095812842
       4568.8300       16.366438     0.095814347
       4569.3200       16.281892     0.095520818
       4569.8100       16.299598     0.095528191
       4570.3000       16.409738     0.095823426
       4570.7900       16.442065     0.095893318
       4571.2800       16.470638     0.095949886
       4571.7700       16.395400     0.095710502
       4572.2600       16.438552     0.095805189
       4572.7500       16.431161     0.095760330
       4573.2400       16.336736     0.095469542
       4573.7300       16.294201     0.095314172
       4574.2200       16.265648     0.095228151
       4574.7100       16.363446     0.095470363
       4575.2000       16.537920     0.095919791
       4575.6900       16.564147     0.095989063
       4576.1800       16.432979     0.095588387
       4576.6700       16.335762     0.095275725
       4577.1600       16.268017     0.095051504
       4577.6500       16.341794     0.095233620
       4578.1400       16.424218     0.095437835
       4578.6300       16.334468     0.095158431
       4579.1200       16.273111     0.094964088
       4579.6100       16.279787     0.094958986
       4580.1000       16.286914     0.094925545
       4580.5900       16.316232     0.094938284
       4581.0800       16.291394     0.094806829
       4581.5700       16.329819     0.094888359
       4582.0600       16.470357     0.095264704
       4582.5500       16.420042     0.095071396
       4583.0400       16.259927     0.094713214
       4583.5300       16.303594     0.093678606
       4584.0200       16.376571     0.097775350
       4584.5100       16.315515      0.10313132
       4585.0000       16.167649     0.099017172
       4585.4900       16.105026     0.092742797
       4585.9800       16.170729     0.094245670
       4586.4700       16.201455     0.094183419
       4586.9600       16.190869     0.094115083
       4587.4500       16.172951     0.094000983
       4587.9400       16.147847     0.093922744
       4588.4300       16.216964     0.094079737
       4588.9200       16.215958     0.093999533
       4589.4100       16.134073     0.093716579
       4589.9000       16.139177     0.093699197
       4590.3900       16.193229     0.093836470
       4590.8800       16.261879     0.094002784
       4591.3700       16.205205     0.093816099
       4591.8600       16.101669     0.093505639
       4592.3500       16.096827     0.093471034
       4592.8400       16.143530     0.093569516
       4593.3300       16.122422     0.093448778
       4593.8200       16.068781     0.093247544
       4594.3100       16.067200     0.093228386
       4594.8000       16.128062     0.093374761
       4595.2900       16.166071     0.093447249
       4595.7800       16.061705     0.093116878
       4596.2700       16.076463     0.093158638
       4596.7600       16.118685     0.093258474
       4597.2500       16.031884     0.092963688
       4597.7400       15.949478     0.092681507
       4598.2300       15.984484     0.092756450
       4598.7200       16.025804     0.092844079
       4599.2100       15.997704     0.092711088
       4599.7000       16.031594     0.092783475
       4600.1900       16.051795     0.092814268
       4600.6800       15.953744     0.092504993
       4601.1700       15.929741     0.092391403
       4601.6600       15.940072     0.092409306
       4602.1500       15.945119     0.092410264
       4602.6400       16.027715     0.092606389
       4603.1300       15.981593     0.092460557
       4603.6200       16.035507     0.092592125
       4604.1100       16.039556     0.092572056
       4604.6000       15.884945     0.092088800
       4605.0900       15.949548     0.092209640
       4605.5800       16.058475     0.092492833
       4606.0700       16.062759     0.092525029
       4606.5600       16.002941     0.092323430
       4607.0500       16.015709     0.092344172
       4607.5400       15.953291     0.092136923
       4608.0300       15.936871     0.092038392
       4608.5200       16.038493     0.092321603
       4609.0100       16.026250     0.092259545
       4609.5000       16.078005     0.092342185
       4609.9900       16.091940     0.092359900
       4610.4800       16.138790     0.092473166
       4610.9700       16.082766     0.092245499
       4611.4600       15.968789     0.092092711
       4611.9500       15.906730     0.091912829
       4612.4400       15.890367     0.091626365
       4612.9300       15.985342     0.091880832
       4613.4200       15.861485     0.091497399
       4613.9100       15.750528     0.091136581
       4614.4000       15.788800     0.091232335
       4614.8900       15.882585     0.091471129
       4615.3800       15.849489     0.091347659
       4615.8700       15.773611     0.091096268
       4616.3600       15.797958     0.091120272
       4616.8500       15.796130     0.091069433
       4617.3400       15.938068     0.091443910
       4617.8300       15.869355     0.091234040
       4618.3200       15.770920     0.090919490
       4618.8100       15.787822     0.090950963
       4619.3000       15.822255     0.091029880
       4619.7900       15.928367     0.091311438
       4620.2800       15.849026     0.091071285
       4620.7700       15.779418     0.090814838
       4621.2600       15.939954     0.091233933
       4621.7500       15.964646     0.091278856
       4622.2400       15.865440     0.090960724
       4622.7300       15.880638     0.090990238
       4623.2200       15.881577     0.090962379
       4623.7100       15.970129     0.091175983
       4624.2000       15.888673     0.090951766
       4624.6900       15.769200     0.090575481
       4625.1800       15.814189     0.090624243
       4625.6700       15.757680     0.090454685
       4626.1600       15.716433     0.090342786
       4626.6500       15.792138     0.090509990
       4627.1400       15.835705     0.090598036
       4627.6300       15.732137     0.090293658
       4628.1200       15.619581     0.089933633
       4628.6100       15.569768     0.089766914
       4629.1000       15.657534     0.089949789
       4629.5900       15.730721     0.090059064
       4630.0800       15.664313     0.089844387
       4630.5700       15.655126     0.089794388
       4631.0600       15.711558     0.089928958
       4631.5500       15.670071     0.089816706
       4632.0400       15.662877     0.089764697
       4632.5300       15.653632     0.089697778
       4633.0200       15.560341     0.089402054
       4633.5100       15.597975     0.089458184
       4634.0000       15.707436     0.089726439
       4634.4900       15.674637     0.089607312
       4634.9800       15.592457     0.089359319
       4635.4700       15.672050     0.089525489
       4635.9600       15.693310     0.089497001
       4636.4500       15.573820     0.089120379
       4636.9400       15.500744     0.088899247
       4637.4300       15.520191     0.088910274
       4637.9200       15.643145     0.089209408
       4638.4100       15.693253     0.089349063
       4638.9000       15.631858     0.089166985
       4639.3900       15.655584     0.089179948
       4639.8800       15.672996     0.089182562
       4640.3700       15.664436     0.089120388
       4640.8600       15.606309     0.088934009
       4641.3500       15.454970     0.088500173
       4641.8400       15.429852     0.088405754
       4642.3300       15.398734     0.088288635
       4642.8200       15.415731     0.088292037
       4643.3100       15.538285     0.088585143
       4643.8000       15.550707     0.088595353
       4644.2900       15.576073     0.088660917
       4644.7800       15.555624     0.088578317
       4645.2700       15.530910     0.088475045
       4645.7600       15.579922     0.088600825
       4646.2500       15.576001     0.088563375
       4646.7400       15.526561     0.088385100
       4647.2300       15.521053     0.088341414
       4647.7200       15.479267     0.088176771
       4648.2100       15.481110     0.088140613
       4648.7000       15.502271     0.088204467
       4649.1900       15.440712     0.087995906
       4649.6800       15.363702     0.087741317
       4650.1700       15.319840     0.087621416
       4650.6600       15.391295     0.087795072
       4651.1500       15.440946     0.087879588
       4651.6400       15.438814     0.087845868
       4652.1300       15.388038     0.087695646
       4652.6200       15.427261     0.087777502
       4653.1100       15.483500     0.087894855
       4653.6000       15.556030     0.088050518
       4654.0900       15.558677     0.088022270
       4654.5800       15.549092     0.088004511
       4655.0700       15.524427     0.087919050
       4655.5600       15.553362     0.087965271
       4656.0500       15.635349     0.088194206
       4656.5400       15.707284     0.088376136
       4657.0300       15.655467     0.088190483
       4657.5200       15.405264     0.087453240
       4658.0100       15.383124     0.087372341
       4658.5000       15.429332     0.087484747
       4658.9900       15.389454     0.087375533
       4659.4800       15.320226     0.087168498
       4659.9700       15.325104     0.087152331
       4660.4600       15.349765     0.087192728
       4660.9500       15.275107     0.086938895
       4661.4400       15.227702     0.086817071
       4661.9300       15.239457     0.086830892
       4662.4200       15.111073     0.086419889
       4662.9100       15.199157     0.086661092
       4663.4000       15.291585     0.086881377
       4663.8900       15.258911     0.086750058
       4664.3800       15.317048     0.086917061
       4664.8700       15.130426     0.086365545
       4665.3600       15.036077     0.086087173
       4665.8500       15.240027     0.086622983
       4666.3400       15.248715     0.086643292
       4666.8300       15.210279     0.086544701
       4667.3200       15.169154     0.086351643
       4667.8100       15.218170     0.086471032
       4668.3000       15.249927     0.086591355
       4668.7900       15.170268     0.086349149
       4669.2800       15.189505     0.086358271
       4669.7700       15.309599     0.086687521
       4670.2600       15.155972     0.086243985
       4670.7500       15.070041     0.085960879
       4671.2400       15.133427     0.086118699
       4671.7300       15.208804     0.086303415
       4672.2200       15.103380     0.085981028
       4672.7100       15.053685     0.085829416
       4673.2000       14.994652     0.085654081
       4673.6900       14.968199     0.085559274
       4674.1800       14.982673     0.085550924
       4674.6700       14.958582     0.085470766
       4675.1600       14.928397     0.085370634
       4675.6500       14.984168     0.085501857
       4676.1400       15.003597     0.085531640
       4676.6300       14.924415     0.085279138
       4677.1200       14.896348     0.085210069
       4677.6100       14.950246     0.085330017
       4678.1000       15.005506     0.085395962
       4678.5900       14.969299     0.085241081
       4679.0800       14.943757     0.085160771
       4679.5700       14.845439     0.084832525
       4680.0600       14.800985     0.084715578
       4680.5500       14.716127     0.084488966
       4681.0400       14.815979     0.084721607
       4681.5300       14.830651     0.084717816
       4682.0200       14.859680     0.084781754
       4682.5100       14.814493     0.084627398
       4683.0000       14.871206     0.084764191
       4683.4900       14.981510     0.085074113
       4683.9800       14.934394     0.084908109
       4684.4700       14.929422     0.084844123
       4684.9600       14.982676     0.084982855
       4685.4500       14.954758     0.084859563
       4685.9400       14.939781     0.084788378
       4686.4300       14.950044     0.084775385
       4686.9200       14.920457     0.084695793
       4687.4100       14.884935     0.084583375
       4687.9000       14.913605     0.084622533
       4688.3900       14.917831     0.084613217
       4688.8800       14.823702     0.084311917
       4689.3700       14.769900     0.084134737
       4689.8600       14.869617     0.084419312
       4690.3500       14.978314     0.084703971
       4690.8400       15.023885     0.084806925
       4691.3300       14.965569     0.084615438
       4691.8200       14.835648     0.084254025
       4692.3100       14.798791     0.084139964
       4692.8000       14.919977     0.084424296
       4693.2900       14.930360     0.084419588
       4693.7800       14.834546     0.084141500
       4694.2700       14.876356     0.084251703
       4694.7600       14.875749     0.084238906
       4695.2500       14.806933     0.084025718
       4695.7400       14.846657     0.084098848
       4696.2300       14.853217     0.084097072
       4696.7200       14.793302     0.083923814
       4697.2100       14.758549     0.083798759
       4697.7000       14.729173     0.083695835
       4698.1900       14.726184     0.083656193
       4698.6800       14.778124     0.083772833
       4699.1700       14.856684     0.083974818
       4699.6600       14.881329     0.084009475
       4700.1500       14.805716     0.083787189
       4700.6400       14.835038     0.083859688
       4701.1300       14.828238     0.083823821
       4701.6200       14.669433     0.083355953
       4702.1100       14.748670     0.083545105
       4702.6000       14.843485     0.083795865
       4703.0900       14.861422     0.083837459
       4703.5800       14.901332     0.083939399
       4704.0700       14.850203     0.083761289
       4704.5600       14.723699     0.083384394
       4705.0500       14.755782     0.083469418
       4705.5400       14.846828     0.083692535
       4706.0300       14.796097     0.083476898
       4706.5200       14.715993     0.083260876
       4707.0100       14.705954     0.083257325
       4707.5000       14.785512     0.083461159
       4707.9900       14.807341     0.083496642
       4708.4800       14.788436     0.083407019
       4708.9700       14.754893     0.083306782
       4709.4600       14.574571     0.082783650
       4709.9500       14.600417     0.082827599
       4710.4400       14.704931     0.083112252
       4710.9300       14.606419     0.082790164
       4711.4200       14.689978     0.082995242
       4711.9100       14.659612     0.082900371
       4712.4000       14.590537     0.082690231
       4712.8900       14.578032     0.082617015
       4713.3800       14.558906     0.082567938
       4713.8700       14.657077     0.082796631
       4714.3600       14.563510     0.082531832
       4714.8500       14.478767     0.082266416
       4715.3400       14.578601     0.082530460
       4715.8300       14.579031     0.082511705
       4716.3200       14.613534     0.082547723
       4716.8100       14.541179     0.082371225
       4717.3000       14.624672     0.082586706
       4717.7900       14.626495     0.082565710
       4718.2800       14.597853     0.082455169
       4718.7700       14.537737     0.082262782
       4719.2600       14.530650     0.082204789
       4719.7500       14.420124     0.081875959
       4720.2400       14.530587     0.082140270
       4720.7300       14.625937     0.082375704
       4721.2200       14.679914     0.082560377
       4721.7100       14.510228     0.082063015
       4722.2000       14.367454     0.081654400
       4722.6900       14.358086     0.081575648
       4723.1800       14.509356     0.082015726
       4723.6700       14.371107     0.081582957
       4724.1600       14.456350     0.081783434
       4724.6500       14.393576     0.081599507
       4725.1400       14.310571     0.081320035
       4725.6300       14.406721     0.081561707
       4726.1200       14.474693     0.081756292
       4726.6100       14.567562     0.081993137
       4727.1000       14.369493     0.081460564
       4727.5900       14.427770     0.081590119
       4728.0800       14.478623     0.081740742
       4728.5700       14.472712     0.081692345
       4729.0600       14.428183     0.081530102
       4729.5500       14.509607     0.081699788
       4730.0400       14.609988     0.081905060
       4730.5300       14.592719     0.081841017
       4731.0200       14.574178     0.081735094
       4731.5100       14.463844     0.081431152
       4732.0000       14.341673     0.081117324
       4732.4900       14.374269     0.081171023
       4732.9800       14.350020     0.081126353
       4733.4700       14.325520     0.081057534
       4733.9600       14.283987     0.080892848
       4734.4500       14.333162     0.080971002
       4734.9400       14.403103     0.081128291
       4735.4300       14.401096     0.081087413
       4735.9200       14.363720     0.080961892
       4736.4100       14.332452     0.080892504
       4736.9000       14.405285     0.081119358
       4737.3900       14.451379     0.081227765
       4737.8800       14.480005     0.081242926
       4738.3700       14.698023     0.081807869
       4738.8600       14.995081     0.082599841
       4739.3500       15.107672     0.082902732
       4739.8400       15.197267     0.083175847
       4740.3300       15.245040     0.083300398
       4740.8200       15.090462     0.082872245
       4741.3100       14.870579     0.082224409
       4741.8000       14.688494     0.081674957
       4742.2900       14.629356     0.081509756
       4742.7800       14.510765     0.081222012
       4743.2700       14.458323     0.081096704
       4743.7600       14.519247     0.081227159
       4744.2500       14.473951     0.081040637
       4744.7400       14.371743     0.080712488
       4745.2300       14.298176     0.080467215
       4745.7200       14.222018     0.080245722
       4746.2100       14.199878     0.080172481
       4746.7000       14.197103     0.080135329
       4747.1900       14.170126     0.080036005
       4747.6800       14.179291     0.080045334
       4748.1700       14.217424     0.080140213
       4748.6600       14.190766     0.080052944
       4749.1500       14.267950     0.080243818
       4749.6400       14.239593     0.080158632
       4750.1300       14.226414     0.080122177
       4750.6200       14.368861     0.080498686
       4751.1100       14.356354     0.080465755
       4751.6000       14.273924     0.080240826
       4752.0900       14.210273     0.080068357
       4752.5800       14.190033     0.079987196
       4753.0700       14.234774     0.080079339
       4753.5600       14.196795     0.079997491
       4754.0500       14.214643     0.079806780
       4754.5400       14.324283     0.079831141
       4755.0300       14.191343     0.086199869
       4755.5200       14.066978     0.087752919
       4756.0100       14.149718     0.080081689
       4756.5000       14.231828     0.079553968
       4756.9900       14.191774     0.079882961
       4757.4800       14.175971     0.079741922
       4757.9700       14.289450     0.080043987
       4758.4600       14.274675     0.080005250
       4758.9500       14.239130     0.079890257
       4759.4400       14.307725     0.080045496
       4759.9300       14.324304     0.080088676
       4760.4200       14.281415     0.079979315
       4760.9100       14.209596     0.079770098
       4761.4000       14.287294     0.079950515
       4761.8900       14.314156     0.080026366
       4762.3800       14.261519     0.079878694
       4762.8700       14.169815     0.079594773
       4763.3600       14.141744     0.079497531
       4763.8500       14.222080     0.079707574
       4764.3400       14.301090     0.079910414
       4764.8300       14.198960     0.079609223
       4765.3200       14.298422     0.079892008
       4765.8100       14.259014     0.079759781
       4766.3000       14.164863     0.079449970
       4766.7900       14.229697     0.079621901
       4767.2800       14.175154     0.079488981
       4767.7700       14.289651     0.079772484
       4768.2600       14.284348     0.079754639
       4768.7500       14.293510     0.079773416
       4769.2400       14.243844     0.079629428
       4769.7300       14.363941     0.079969416
       4770.2200       14.351454     0.079932102
       4770.7100       14.466434     0.080204582
       4771.2000       14.420231     0.080084921
       4771.6900       14.393257     0.080016718
       4772.1800       14.408869     0.080005730
       4772.6700       14.357125     0.079827916
       4773.1600       14.331640     0.079742608
       4773.6500       14.386219     0.079898896
       4774.1400       14.423692     0.079993295
       4774.6300       14.440161     0.080004982
       4775.1200       14.380333     0.079841680
       4775.6100       14.322249     0.079641762
       4776.1000       14.359111     0.079766933
       4776.5900       14.407708     0.079893435
       4777.0800       14.267559     0.079438706
       4777.5700       14.298508     0.079517167
       4778.0600       14.475469     0.080013401
       4778.5500       14.454567     0.079925713
       4779.0400       14.319587     0.079578078
       4779.5300       14.393055     0.079754853
       4780.0200       14.366993     0.079635297
       4780.5100       14.354209     0.079571628
       4781.0000       14.475748     0.079894795
       4781.4900       14.444204     0.079789577
       4781.9800       14.362687     0.079546013
       4782.4700       14.401798     0.079609270
       4782.9600       14.494614     0.079812965
       4783.4500       14.404905     0.079566904
       4783.9400       14.397128     0.079521060
       4784.4300       14.418801     0.079571112
       4784.9200       14.347772     0.079352647
       4785.4100       14.347517     0.079363535
       4785.9000       14.278672     0.079133060
       4786.3900       14.310336     0.079189702
       4786.8800       14.411650     0.079477290
       4787.3700       14.522193     0.079755997
       4787.8600       14.447062     0.079539313
       4788.3500       14.369392     0.079305832
       4788.8400       14.396935     0.079356189
       4789.3300       14.456306     0.079481831
       4789.8200       14.383077     0.079274713
       4790.3100       14.422937     0.079376508
       4790.8000       14.444608     0.079441989
       4791.2900       14.473137     0.079473382
       4791.7800       14.387886     0.079248249
       4792.2700       14.389625     0.079233505
       4792.7600       14.444544     0.079366679
       4793.2500       14.471634     0.079420422
       4793.7400       14.425938     0.079257620
       4794.2300       14.289556     0.078888269
       4794.7200       14.351164     0.079010916
       4795.2100       14.390847     0.079077914
       4795.7000       14.414477     0.079132294
       4796.1900       14.429838     0.079175268
       4796.6800       14.415631     0.079112515
       4797.1700       14.362726     0.078944213
       4797.6600       14.351673     0.078902214
       4798.1500       14.282879     0.078695974
       4798.6400       14.321202     0.078771516
       4799.1300       14.366825     0.078844270
       4799.6200       14.380984     0.078876786
       4800.1100       14.342062     0.078752012
       4800.6000       14.263001     0.078526727
       4801.0900       14.332591     0.078699235
       4801.5800       14.274259     0.078510284
       4802.0700       14.181797     0.078244228
       4802.5600       14.270113     0.078471162
       4803.0500       14.301135     0.078551243
       4803.5400       14.267186     0.078456298
       4804.0300       14.165910     0.078164298
       4804.5200       14.262576     0.078387917
       4805.0100       14.391407     0.078705416
       4805.5000       14.403673     0.078733796
       4805.9900       14.362033     0.078591520
       4806.4800       14.278690     0.078335954
       4806.9700       14.297157     0.078366891
       4807.4600       14.351648     0.078505894
       4807.9500       14.248298     0.078221062
       4808.4400       14.191071     0.078047210
       4808.9300       14.272243     0.078258203
       4809.4200       14.242873     0.078141089
       4809.9100       14.232832     0.078075800
       4810.4000       14.307569     0.078273901
       4810.8900       14.315574     0.078295893
       4811.3800       14.212202     0.078014300
       4811.8700       14.190974     0.077952316
       4812.3600       14.200744     0.077960622
       4812.8500       14.114664     0.077690422
       4813.3400       14.171596     0.077830832
       4813.8300       14.284485     0.078123933
       4814.3200       14.295976     0.078120685
       4814.8100       14.140830     0.077712945
       4815.3000       14.122733     0.077677063
       4815.7900       14.172768     0.077784343
       4816.2800       14.091000     0.077532122
       4816.7700       14.123109     0.077622521
       4817.2600       14.187371     0.077759879
       4817.7500       14.169556     0.077683934
       4818.2400       14.100432     0.077486077
       4818.7300       14.133368     0.077565070
       4819.2200       14.129009     0.077546158
       4819.7100       14.176027     0.077664282
       4820.2000       14.153199     0.077598225
       4820.6900       14.191825     0.077682120
       4821.1800       14.172016     0.077606409
       4821.6700       14.072551     0.077321541
       4822.1600       14.110044     0.077413117
       4822.6500       14.185204     0.077601461
       4823.1400       14.155581     0.077480403
       4823.6300       14.195585     0.077564229
       4824.1200       14.158970     0.077463275
       4824.6100       14.202631     0.077580629
       4825.1000       14.190401     0.077504176
       4825.5900       14.258082     0.077649367
       4826.0800       14.254318     0.077659793
       4826.5700       14.118925     0.077275911
       4827.0600       14.088450     0.077195259
       4827.5500       14.134284     0.077298428
       4828.0400       14.146425     0.077282108
       4828.5300       14.162717     0.077315860
       4829.0200       14.112326     0.077154593
       4829.5100       14.149281     0.077239048
       4830.0000       14.110076     0.077113167
       4830.4900       14.131664     0.077196126
       4830.9800       14.158019     0.077236554
       4831.4700       14.110967     0.077076079
       4831.9600       14.114088     0.077077691
       4832.4500       14.173377     0.077243964
       4832.9400       14.156088     0.077201271
       4833.4300       14.225963     0.077343974
       4833.9200       14.147171     0.077094405
       4834.4100       14.118627     0.076972422
       4834.9000       14.129154     0.076994425
       4835.3900       14.182923     0.077138786
       4835.8800       14.242138     0.077268190
       4836.3700       14.310320     0.077440219
       4836.8600       14.230356     0.077221680
       4837.3500       14.193818     0.077086320
       4837.8400       14.118487     0.076882094
       4838.3300       14.218615     0.077176944
       4838.8200       14.172836     0.077055234
       4839.3100       14.182483     0.077022890
       4839.8000       14.221708     0.077129278
       4840.2900       14.269654     0.077223455
       4840.7800       14.258394     0.077140112
       4841.2700       14.259458     0.077143833
       4841.7600       14.243825     0.077074437
       4842.2500       14.411041     0.077498242
       4842.7400       14.356218     0.077358230
       4843.2300       14.338403     0.077307112
       4843.7200       14.315587     0.077200814
       4844.2100       14.463367     0.077574132
       4844.7000       14.392465     0.077369761
       4845.1900       14.357491     0.077294286
       4845.6800       14.354126     0.077253923
       4846.1700       14.404707     0.077378217
       4846.6600       14.429430     0.077492506
       4847.1500       14.397964     0.077362993
       4847.6400       14.394482     0.077306612
       4848.1300       14.404310     0.077333233
       4848.6200       14.458758     0.077447579
       4849.1100       14.502711     0.077524126
       4849.6000       14.555983     0.077669465
       4850.0900       14.482725     0.077490354
       4850.5800       14.385589     0.077242589
       4851.0700       14.518059     0.077566180
       4851.5600       14.503059     0.077493018
       4852.0500       14.509646     0.077499015
       4852.5400       14.524541     0.077554659
       4853.0300       14.579421     0.077660420
       4853.5200       14.643557     0.077799832
       4854.0100       14.683876     0.077882184
       4854.5000       14.610582     0.077662768
       4854.9900       14.565862     0.077528244
       4855.4800       14.623747     0.077667571
       4855.9700       14.636645     0.077693476
       4856.4600       14.635993     0.077681839
       4856.9500       14.686773     0.077799782
       4857.4400       14.646069     0.077695043
       4857.9300       14.641150     0.077665310
       4858.4200       14.650098     0.077658160
       4858.9100       14.648798     0.077647751
       4859.4000       14.662155     0.077667010
       4859.8900       14.715758     0.077820371
       4860.3800       14.708825     0.077803377
       4860.8700       14.728303     0.077823219
       4861.3600       14.821029     0.078063836
       4861.8500       14.859594     0.078172013
       4862.3400       14.821775     0.078055866
       4862.8300       14.883655     0.078187796
       4863.3200       14.999209     0.078462885
       4863.8100       14.985489     0.078415117
       4864.3000       14.997983     0.078453975
       4864.7900       15.112083     0.078736069
       4865.2800       15.142694     0.078806171
       4865.7700       15.129829     0.078763975
       4866.2600       15.206075     0.078940142
       4866.7500       15.294646     0.079156752
       4867.2400       15.371648     0.079322240
       4867.7300       15.366188     0.079302418
       4868.2200       15.318351     0.079192228
       4868.7100       15.445172     0.079503287
       4869.2000       15.536158     0.079719355
       4869.6900       15.532961     0.079704423
       4870.1800       15.517263     0.079645432
       4870.6700       15.535345     0.079662289
       4871.1600       15.682040     0.080024966
       4871.6500       15.784581     0.080285540
       4872.1400       15.863371     0.080477774
       4872.6300       15.943845     0.080662030
       4873.1200       16.009947     0.080805747
       4873.6100       16.108014     0.081047630
       4874.1000       16.122843     0.081080669
       4874.5900       16.204040     0.081266443
       4875.0800       16.358779     0.081619763
       4875.5700       16.488024     0.081946281
       4876.0600       16.500183     0.081978108
       4876.5500       16.570528     0.082126991
       4877.0400       16.691470     0.082410566
       4877.5300       16.776175     0.082626278
       4878.0200       16.985996     0.083127306
       4878.5100       17.049978     0.083266647
       4879.0000       17.051170     0.083272661
       4879.4900       17.295973     0.083843077
       4879.9800       17.519834     0.084348530
       4880.4700       17.707156     0.084741143
       4880.9600       17.916593     0.085250011
       4881.4500       18.108492     0.085723793
       4881.9400       18.322907     0.086192759
       4882.4300       18.478794     0.086538320
       4882.9200       18.745421     0.087110740
       4883.4100       19.148627     0.088026376
       4883.9000       19.558912     0.088951902
       4884.3900       20.111356     0.090170104
       4884.8800       20.745285     0.091551130
       4885.3700       21.689658     0.093593114
       4885.8600       22.956408     0.096260094
       4886.3500       24.679712     0.099821238
       4886.8400       27.379774      0.10513345
       4887.3300       31.424390      0.11242573
       4887.8200       36.533190      0.12117611
       4888.3100       41.914102      0.12971858
       4888.8000       46.466093      0.13656209
       4889.2900       48.781786      0.13991195
       4889.7800       48.522367      0.13951918
       4890.2700       45.248168      0.13471817
       4890.7600       39.695259      0.12615550
       4891.2500       32.902926      0.11488654
       4891.7400       27.302538      0.10468978
       4892.2300       24.039148     0.098258631
       4892.7200       22.345368     0.094772280
       4893.2100       21.302707     0.092547873
       4893.7000       20.709879     0.091261188
       4894.1900       20.256565     0.090264315
       4894.6800       19.980199     0.089623354
       4895.1700       19.618702     0.088773668
       4895.6600       19.370658     0.088210638
       4896.1500       19.255408     0.087951028
       4896.6400       19.009559     0.087393579
       4897.1300       18.777553     0.086815518
       4897.6200       18.490001     0.086132339
       4898.1100       18.280385     0.085642787
       4898.6000       18.132345     0.085300887
       4899.0900       18.002194     0.084981750
       4899.5800       17.888807     0.084692748
       4900.0700       17.852558     0.084600437
       4900.5600       17.660951     0.084148395
       4901.0500       17.424427     0.083583455
       4901.5400       17.372454     0.083411336
       4902.0300       17.215354     0.083026187
       4902.5200       17.123918     0.082813077
       4903.0100       17.066834     0.082662759
       4903.5000       16.990751     0.082479075
       4903.9900       16.907626     0.082282913
       4904.4800       16.736667     0.081882277
       4904.9700       16.684944     0.081731709
       4905.4600       16.583630     0.081447884
       4905.9500       16.559933     0.081380824
       4906.4400       16.446386     0.081100064
       4906.9300       16.269998     0.080650550
       4907.4200       16.267692     0.080641967
       4907.9100       16.196827     0.080465181
       4908.4000       16.073256     0.080153483
       4908.8900       16.098215     0.080204363
       4909.3800       16.125667     0.080250631
       4909.8700       16.010637     0.079950719
       4910.3600       15.912811     0.079695061
       4910.8500       15.893605     0.079628396
       4911.3400       15.840038     0.079482984
       4911.8300       15.719016     0.079173489
       4912.3200       15.620824     0.078918008
       4912.8100       15.637812     0.078960671
       4913.3000       15.547438     0.078730638
       4913.7900       15.480125     0.078551786
       4914.2800       15.457758     0.078488766
       4914.7700       15.419649     0.078389966
       4915.2600       15.347230     0.078206120
       4915.7500       15.245322     0.077953737
       4916.2400       15.234181     0.077891578
       4916.7300       15.287669     0.077985280
       4917.2200       15.242112     0.077870507
       4917.7100       15.248936     0.077890609
       4918.2000       15.243145     0.077872669
       4918.6900       15.180939     0.077702826
       4919.1800       15.123212     0.077528832
       4919.6700       15.050709     0.077309652
       4920.1600       15.011647     0.077202181
       4920.6500       15.023577     0.077242550
       4921.1400       15.066921     0.077358172
       4921.6300       15.043885     0.077295704
       4922.1200       15.063363     0.077334442
       4922.6100       15.041955     0.077279734
       4923.1000       14.896149     0.076904701
       4923.5900       14.942116     0.077012123
       4924.0800       14.944924     0.077019013
       4924.5700       14.777520     0.076580033
       4925.0600       14.755294     0.076492674
       4925.5500       14.829584     0.076667318
       4926.0400       14.806986     0.076607118
       4926.5300       14.745820     0.076446291
       4927.0200       14.790815     0.076537804
       4927.5100       14.742370     0.076416219
       4928.0000       14.652281     0.076175088
       4928.4900       14.723502     0.076323429
       4928.9800       14.685598     0.076220981
       4929.4700       14.621478     0.076041691
       4929.9600       14.660424     0.076122719
       4930.4500       14.644723     0.076097314
       4930.9400       14.620183     0.076041323
       4931.4300       14.653062     0.076114932
       4931.9200       14.582431     0.075914058
       4932.4100       14.536944     0.075764007
       4932.9000       14.572816     0.075852157
       4933.3900       14.574116     0.075877572
       4933.8800       14.607334     0.075963959
       4934.3700       14.552862     0.075802400
       4934.8600       14.491396     0.075636567
       4935.3500       14.550234     0.075801937
       4935.8400       14.557969     0.075816706
       4936.3300       14.594385     0.075885958
       4936.8200       14.536626     0.075744516
       4937.3100       14.407907     0.075421999
